index,날짜,번호,앨범번호,앨범이름,가수,노래제목,장르,좋아요,태그
33398835,20210706,33398835,10589330,Kiss Me More (Feat. SZA),Doja Cat,Kiss Me More (Feat. SZA),POP,"29,087",#기분좋은 #팝 #Pop #빌보드
33399095,20210706,33399095,10589421,Otra Noche Sin Ti,"J. Balvin , Khalid",Otra Noche Sin Ti,월드뮤직,712,#여름 #댄스 #노을 #하늘
33402762,20210706,33402762,10590133,Fearless (Taylor's Version),Taylor Swift,Love Story (Taylor’s Version),포크/블루스/컨트리,"2,082",#첫소절부터 #포크탑백 #포크 #Pop
33403456,20210706,33403456,10590338,SUMMERIDE,박재범,SUMMERIDE,R&B/Soul,"13,555",#감성 #트렌디 #국내힙합 #팝송
33405149,20210706,33405149,10590812,그냥 안아달란 말야,다비치,그냥 안아달란 말야,발라드,"38,501",#이별 #발라드 #그리움 #발라드탑백
33405509,20210706,33405509,10590942,No Te Enamores (Alan Walker Remix),"Milly , Alan Walker , Jay Wheeler","No Te Enamores (Alan Walker Remix) (Feat. Farruko, Nio Garcia & Amenazzy)",월드뮤직,321,
33407599,20210706,33407599,10591392,Country Again (Side A),Thomas Rhett,Want It Again,포크/블루스/컨트리,53,#기분전환 #포크탑백 #감성 #포크
33408397,20210706,33408397,10591563,DASODA,이윤아,다소다,국악,93,#국악 #이별 #국악탑백
33411358,20210706,33411358,10592111,따라따라와,김희재,따라따라와 (Prod. by 영탁),트로트,"10,035",#트로트 #헬스장 #성인음악탑백 #운동
33411429,20210706,33411429,10592121,Not Alone,세븐틴,Not Alone,J-POP,"21,911",#틱톡 #EDM #Jpop탑백
33411753,20210706,33411753,10592195,어노인팅 예배캠프 2021 Chapter 2,어노인팅,참 아름다워라,CCM,385,#CCM #어노인팅 #CCM탑백
33411796,20210706,33411796,10592205,어노인팅 예배캠프 2021 Chapter 3,어노인팅,어떤 말로도,CCM,264,#CCM #CCM탑백 #ccm모음 #익숙한
33411804,20210706,33411804,10592206,어노인팅 예배캠프 2021 Chapter 4,어노인팅,푯대를 향하여,CCM,583,#CCM #CCM탑백 #ccm모음 #익숙한
33411852,20210706,33411852,10592215,팬텀싱어 올스타전 Episode.11,포레스텔라(Forestella),Inner Universe,클래식,"2,374",#팬텀싱어올스타전 #드라이브 #인기곡들 #팬텀싱어
33413581,20210706,33413581,10592595,You,"Regard , Troye Sivan , Tate McRae",You,일렉트로니카,"10,810",#여행 #주말 #팝
33414589,20210706,33414589,10592918,Finally Clear,Raechel Whitchurch,I Found Home,포크/블루스/컨트리,23,#기분전환 #포크탑백 #감성 #포크
33418183,20210706,33418183,10593866,Pareja Del Año,"Myke Towers , Sebastian Yatra",Pareja Del Año,월드뮤직,65,#유튜브 #라틴 #트렌디 #Pop
33418736,20210706,33418736,10592215,팬텀싱어 올스타전 Episode.11,미라클라스,I’ll See You Again,클래식,"1,017",#포레스텔라 #팬텀
33421161,20210706,33421161,10594434,마커스워십 ON Vol.7,마커스워십 (MARKERS WORSHIP),선한 능력으로 (Von guten Mächten) (인도 : 소진영),CCM,768,#CCM #CCM탑백 #ccm모음 #익숙한
33421786,20210706,33421786,10594631,The Forestella,포레스텔라(Forestella),Thriller,클래식,"5,409",#클래식 #헬스 #기분전환 #운동
33421787,20210706,33421787,10594631,The Forestella,포레스텔라(Forestella),We Are The Champions,클래식,"2,907",#포레스텔라 #더포레스텔라 #팬텀싱어
33422115,20210706,33422115,10594751,Baby Powder,Jenevieve,Baby Powder,R&B/Soul,"3,554",#매장음악 #드라이브 #트렌디 #Pop
33422388,20210706,33422388,10594808,The Book of Us : Negentropy - Chaos swallowed up in love,DAY6 (데이식스),You make Me,록/메탈,"32,079",#댄스 #헬스장 #운동 #신나는
33423500,20210706,33423500,10595054,사랑의 콜센타 PART51,임영웅,바보같지만,트로트,"21,515",#트로트 #임영웅 #성인음악탑백 #미스터트롯
33430095,20210706,33430095,10596629,기다릴게,"봉구 , 하동균",기다릴게,발라드,"21,563",#이별 #발라드 #그리움 #발라드탑백
33430193,20210706,33430193,10596647,Ram Pam Pam,"Natti Natasha , Becky G",Ram Pam Pam,월드뮤직,145,#댄스팝 #유튜브 #이태원 #트렌디
33431255,20210706,33431255,10596960,In Media Res：From Pandemic To Restoration,WELOVE,제가 걷고 있는 계절은,CCM,"1,211",#CCM #CCM탑백 #ccm모음 #익숙한
33431256,20210706,33431256,10596960,In Media Res：From Pandemic To Restoration,WELOVE,나는 끌려갑니다,CCM,822,#CCM #CCM탑백 #ccm모음 #익숙한
33431257,20210706,33431257,10596960,In Media Res：From Pandemic To Restoration,WELOVE,아버지 집을 향해,CCM,980,#CCM #CCM탑백 #ccm모음 #익숙한
33431259,20210706,33431259,10596960,In Media Res：From Pandemic To Restoration,WELOVE,이 땅 회복하길,CCM,948,#CCM #CCM탑백 #ccm모음 #익숙한
33431320,20210706,33431320,10596978,Best Friend (feat. Doja Cat) [Remix],"Saweetie , ちゃんみな (CHANMINA) , JAMIE (제이미)",Best Friend (feat. Doja Cat) [Remix],랩/힙합,"2,979",#외국힙합 #HipHop #힙합
33432117,20210706,33432117,10597239,Cứ Chill Thôi (DJ TuSo & LEA Remix),"Rhymastic , Suni Ha Linh",Cứ Chill Thôi (DJ TuSo & LEA Remix),월드뮤직,75,
33432956,20210706,33432956,10597447,Botella Tras Botella,"Christian Nodal , GeraMX",Botella Tras Botella,월드뮤직,34,#유튜브 #상반기 #트렌디 #빌보드
33433769,20210706,33433769,10597662,Save Your Tears (Remix),"The Weeknd , Ariana Grande",Save Your Tears (Remix),R&B/Soul,"15,016",#주말 #팝 #Pop #빌보드
33439096,20210706,33439096,10598763,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),발라드,"27,131",#이별 #추억 #발라드 #발라드탑백
33443106,20210706,33443106,10599731,Happy Face,Jagwar Twin,Happy Face,록/메탈,"2,171",#얼터너티브 #Rock #록 #록탑백
33444738,20210706,33444738,10600107,365&7,pH-1,365&7 (Feat. JAMIE),랩/힙합,"23,368",#감성힙합 #취향저격 #트렌디 #국내힙합
33445158,20210706,33445158,10600231,Rocky Trail,Kings Of Convenience,Rocky Trail,포크/블루스/컨트리,"2,034",#mbti #카페 #isfp #커피
33447280,20210706,33447280,10600760,GUESS WHO,ITZY (있지),마.피.아. In the morning,랩/힙합,"55,109",#스트레스 #운동 #다이어트
33447591,20210706,33447591,10600865,KHALED KHALED,DJ Khaled,"I DID IT (Feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",랩/힙합,"4,226",#해외힙합 #라이징 #팝 #2021년
33447592,20210706,33447592,10600865,KHALED KHALED,DJ Khaled,LET IT GO (Feat. Justin Bieber & 21 Savage),랩/힙합,"7,501",#해외힙합 #편집샵 #매장음악 #2021년
33450426,20210706,33450426,10601599,The Blowing,하이라이트 (Highlight),불어온다,댄스,"38,335",#댄스 #아이돌 #청량 #숨은명곡
33452008,20210706,33452008,10601934,사랑의 콜센타 PART53,임영웅,내 마음 별과 같이,트로트,"18,346",#트로트 #성인음악탑백 #성인가요
33452520,20210706,33452520,10602035,"もう少しだけ (조금만 더, Mousukoshidake)",YOASOBI,"もう少しだけ (조금만 더, Mousukoshidake)",J-POP,"1,597",#태현 #투모로우바이투게더 #JPOP #애니
33453317,20210706,33453317,10602280,헤어지는거죠,펀치 (Punch),헤어지는거죠,R&B/Soul,"8,357",#차트역주행 #1위못했지만 #감성 #까페
33453561,20210706,33453561,10602336,More ISLAND,ASH ISLAND,신경꺼,랩/힙합,"17,495",#트렌디 #국내힙합 #힙합
33453665,20210706,33453665,10602358,내 마음속 최고,정동원,내 마음속 최고,트로트,"7,895",#트로트 #성인음악탑백 #미스터트롯
33454218,20210706,33454218,10602483,Forever + 1,Chase Martin,Forever + 1,포크/블루스/컨트리,388,#기분전환 #포크탑백 #감성 #포크
33455399,20210706,33455399,10602599,Cry Baby,Official髭男dism,Cry Baby * 애니메이션 [도쿄 리벤저스] 오프닝 테마,J-POP,"1,000",#장르핫트랙 #JPOP #제이팝핫트랙 #애니
33456218,20210706,33456218,10602760,맛 (Hot Sauce) - The 1st Album,NCT DREAM,맛 (Hot Sauce),랩/힙합,"108,076",#회상 #좋아요10만 #스트레스 #운동
33456219,20210706,33456219,10602760,맛 (Hot Sauce) - The 1st Album,NCT DREAM,Diggity,댄스,"64,357",#댄스 #헬스장 #운동 #댄스탑백
33456220,20210706,33456220,10602760,맛 (Hot Sauce) - The 1st Album,NCT DREAM,고래 (Dive Into You),댄스,"82,686",#댄스탑백 #여름 #댄스
33456222,20210706,33456222,10602760,맛 (Hot Sauce) - The 1st Album,NCT DREAM,우리의 계절 (My Youth),R&B/Soul,"66,680",#댄스 #nct #nct127 #기분전환
33456223,20210706,33456223,10602760,맛 (Hot Sauce) - The 1st Album,NCT DREAM,Rocket,댄스,"55,334",#댄스 #헬스장 #운동 #댄스탑백
33456224,20210706,33456224,10602760,맛 (Hot Sauce) - The 1st Album,NCT DREAM,"Countdown (3, 2, 1)",랩/힙합,"54,031",#힙합 #nct #nct127 #힙합탑백
33456225,20210706,33456225,10602760,맛 (Hot Sauce) - The 1st Album,NCT DREAM,ANL,댄스,"58,338",#댄스 #헬스장 #운동 #댄스탑백
33456226,20210706,33456226,10602760,맛 (Hot Sauce) - The 1st Album,NCT DREAM,주인공 (Irreplaceable),댄스,"64,385",#댄스 #헬스장 #운동 #댄스탑백
33456228,20210706,33456228,10602760,맛 (Hot Sauce) - The 1st Album,NCT DREAM,Rainbow (책갈피),R&B/Soul,"60,086",#nct #nct127
33460901,20210706,33460901,10603672,Higher Power,Coldplay,Higher Power,록/메탈,"4,868",#영국 #오피셜 #외출 #신나는
33462462,20210706,33462462,10604113,#0055b7,숀 (SHAUN),Blue (Feat. 원슈타인),인디음악,"5,133",#힙합 #감성힙합 #취향저격 #국내힙합
33462463,20210706,33462463,10604113,#0055b7,숀 (SHAUN),닫힌엔딩 (Closed Ending),인디음악,"24,097",#kpop #인디탑백 #케이팝 #인디
33463374,20210706,33463374,10604371,SECRETS,JVKE,SECRETS,포크/블루스/컨트리,338,#음색깡패 #고막남친 #음색
33464146,20210706,33464146,10501325,Better Mistakes,Bebe Rexha,Break My Heart Myself (feat. Travis Barker),POP,"6,996",#편집샵 #힙한 #외출 #신나는
33464805,20210706,33464805,10604729,Dear OHMYGIRL,오마이걸 (OH MY GIRL),Dun Dun Dance,댄스,"125,112",#걸그룹 #컴눈명 #문명특급 #기분전환
33464977,20210706,33464977,10604768,뽕숭아학당 PART22,임영웅,잊어야 한다는 마음으로,트로트,"21,948",#트로트 #성인음악탑백 #성인가요
33467694,20210706,33467694,10605319,Kura Kura,TWICE (트와이스),Kura Kura,J-POP,"2,640",#기분전환 #휴식 #Jpop탑백
33469725,20210706,33469725,10605708,Loving You Girl (Feat. Hkeem),Peder Elias,Loving You Girl (Feat. Hkeem),POP,"19,400",#감성 #트렌디 #Pop #팝송
33469834,20210706,33469834,10605741,Believers,"Alan Walker , Conor Maynard",Believers,일렉트로니카,"7,114",#혼자 #버스 #라운지 #한강
33473051,20210706,33473051,10606246,Frankenstein,Claire Rosinkranz,Frankenstein,POP,"6,338",#팝탑백 #팝 #트렌디 #Pop
33475860,20210706,33475860,10606778,Jalebi Baby,Tesher,Jalebi Baby,월드뮤직,74,#글로벌트렌드 #틱톡 #유튜브 #트렌디
33476728,20210706,33476728,10606892,5.2 (Feat. 이수현),10CM,서울의 잠 못 이루는 밤 (Feat. 이수현),"발라드, 인디음악","32,655",#비 #비오는날 #감성 #팝송
33478321,20210706,33478321,10607270,EP1 GENIUS,D.Ark (디아크),GENIUS (Feat. 창모),랩/힙합,"17,496",#트렌디 #케이팝 #국내힙합
33480898,20210706,33480898,10607796,신호등,이무진,신호등,록/메탈,"89,086",#발라드 #초여름 #청량 #감성
33481466,20210706,33481466,10607869,Straightenin,Migos,Straightenin,랩/힙합,"1,643",#해외힙합 #힙합 #랩 #2021년
33481717,20210706,33481717,10607897,사는 맛,양지은,사는 맛 (Prod. 조영수),트로트,"5,074",#트로트 #성인음악탑백 #뽕짝
33481746,20210706,33481746,10607909,good 4 u,Olivia Rodrigo,good 4 u,POP,"11,423",#트렌디 #Pop #빌보드
33482432,20210706,33482432,10608040,어느 날 우리 집 현관으로 멸망이 들어왔다 OST Part.1,에일리(AILEE),Breaking Down,OST,"10,663",#ost탑백 #발라드 #감성 #OST
33486215,20210706,33486215,10608957,Build a Bitch,Bella Poarch,Build a Bitch,POP,"13,173",#감성 #영국 #오피셜 #팝송
33487342,20210706,33487342,10609232,Next Level,aespa,Next Level,댄스,"155,068",#회상 #좋아요10만 #스트레스 #운동
33487708,20210706,33487708,10609342,9 WAY TICKET,프로미스나인,WE GO,댄스,"31,257",#여름 #댄스 #가요
33490386,20210706,33490386,10609708,사랑의 콜센타 PART55,임영웅,당신,트로트,"20,498",#트로트 #성인음악탑백 #성인가요
33496462,20210706,33496462,10610466,Family Business,호미들,루이비똥 허리 (prod. Kidstone),랩/힙합,"13,747",#트렌디 #케이팝 #국내힙합
33496475,20210706,33496475,10610472,잭 & 드미츄리,형돈이와 대준이,봄에 내기엔 늦었고 여름에 내기엔 좀 이른 노래,포크/블루스,"3,170",#발라드 #포크탑백 #힙합감성 #포크
33496476,20210706,33496476,10610472,잭 & 드미츄리,형돈이와 대준이,부처님 오신 날에 만난 기독교 그녀,포크/블루스,"2,748",#하루 #2021 #포크탑백 #포크
33496587,20210706,33496587,10610525,다정히 내 이름을 부르면 (경서예지 x 전건호),"경서예지 , 전건호",다정히 내 이름을 부르면,발라드,"24,461",#이별 #추억 #발라드 #발라드탑백
33500871,20210706,33500871,10611333,영화 크루엘라 OST (영화 크루엘라 OST),Florence + The Machine,"Call me Cruella (From ""Cruella""/Soundtrack Version)",록/메탈,"2,542",#기몽초 #팝 #영화 #OST
33500875,20210706,33500875,10611333,영화 크루엘라 OST (영화 크루엘라 OST),Nina Simone,Feeling Good,재즈,"1,578",#재즈탑백 #영화 #재즈 #OST
33500882,20210706,33500882,10611333,영화 크루엘라 OST (영화 크루엘라 OST),Georgia Gibbs,I Love Paris,재즈,212,#지브리스튜디오 #재즈탑백 #재즈 #마블
33500883,20210706,33500883,10611333,영화 크루엘라 OST (영화 크루엘라 OST),Ken Dodd,Love Is Like A Violin,재즈,397,#지브리스튜디오 #재즈탑백 #재즈 #마블
33500884,20210706,33500884,10611333,영화 크루엘라 OST (영화 크루엘라 OST),John McCrea,"I Wanna Be Your Dog (From ""Cruella""/Soundtrack Version)",록/메탈,"1,353",#지브리스튜디오 #OST #영화 #마블
33501280,20210706,33501280,10611393,SUN GOES DOWN,Lil Nas X,SUN GOES DOWN,랩/힙합,"9,511",#혼자 #버스 #비오는날 #카페
33503722,20210706,33503722,10611845,HAPPEN,헤이즈 (Heize),헤픈 우연,R&B/Soul,"121,124",#이별 #그리움 #트렌디 #케이팝
33503723,20210706,33503723,10611845,HAPPEN,헤이즈 (Heize),처음처럼 (Feat. 개리),R&B/Soul,"16,672",#차트역주행 #알앤비 #알앤비탑백 #1위못했지만
33503724,20210706,33503724,10611845,HAPPEN,헤이즈 (Heize),감기 (Feat. 창모),R&B/Soul,"12,451",#슬픈발라드 #힙합 #발라드 #국내힙합
33503726,20210706,33503726,10611845,HAPPEN,헤이즈 (Heize),미안해 널 사랑해 (Feat. 김필),R&B/Soul,"11,078",#연애 #발라드 #듀엣 #감성
33503727,20210706,33503727,10611845,HAPPEN,헤이즈 (Heize),빗물에게 들으니 (Feat. 안예은),R&B/Soul,"8,549",#국악 #알앤비 #알앤비탑백 #퓨전음악
33505959,20210706,33505959,10612253,Spring Waltz,이루마,Spring Waltz,클래식,555,#클래식 #기분전환 #휴식 #힐링
33506831,20210706,33506831,10612418,Heartbreak Anthem,"Galantis , David Guetta , Little Mix",Heartbreak Anthem,일렉트로니카,"1,032",#영국 #헬스 #운동 #오피셜
33507091,20210706,33507091,10612469,Our Song,"Niall Horan , Anne-Marie",Our Song,POP,"7,349",#영국 #오피셜 #트렌디 #Pop
33507137,20210706,33507137,10612483,Butter,방탄소년단,Butter,댄스,"216,929",#영국 #오피셜 #Pop #빌보드
33507458,20210706,33507458,10612635,성시경 8th Album [ㅅ (시옷)],성시경,And we go,포크/블루스,"4,703",#자기전 #분위기 #포크탑백 #포크
33507461,20210706,33507461,10612635,성시경 8th Album [ㅅ (시옷)],성시경,I Love U,발라드,"16,854",#발라드 #기분전환 #발라드탑백 #봄
33507464,20210706,33507464,10612635,성시경 8th Album [ㅅ (시옷)],성시경,마음을 담아,포크/블루스,"5,014",#민혁 #몬스타엑스 #포크탑백 #포크
33507595,20210706,33507595,10612692,Todo De Ti,Rauw Alejandro,Todo De Ti,월드뮤직,564,#그루브 #열대야 #Pop #빌보드
33507852,20210706,33507852,10612716,Leave Before You Love Me,"Marshmello , Jonas Brothers",Leave Before You Love Me,POP,"17,148",#감성 #팝송 #Pop #빌보드
33508682,20210706,33508682,10612888,If You Love Me (Feat. 주헌 (몬스타엑스)),NS 윤지,If You Love Me (Feat. 주헌 (몬스타엑스)),댄스,"22,781",#댄스 #헬스장 #운동 #댄스탑백
33509109,20210706,33509109,10612956,큰일이다,순순희,큰일이다,인디음악,"4,076",#발라드 #인디탑백 #힙합감성 #인디
33510307,20210706,33510307,10613163,MSG워너비 TOP 8 경연곡,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인)",상상더하기,댄스,"53,509",#여름 #댄스 #가요 #댄스탑백
33510308,20210706,33510308,10613163,MSG워너비 TOP 8 경연곡,MSG워너비(정상동기),체념,발라드,"20,767",#msg워너비 #발라드 #발라드탑백 #놀면뭐하니
33510309,20210706,33510309,10613163,MSG워너비 TOP 8 경연곡,MSG워너비(M.O.M),만약에,발라드,"16,802",#msg워너비 #발라드 #발라드탑백 #놀면뭐하니
33514585,20210706,33514585,10614201,Pick Me Up,"Sam Feldt , Sam Fischer",Pick Me Up,일렉트로니카,580,#EDM #그루브 #열대야 #클럽
33514925,20210706,33514925,10614238,사랑의 콜센타 PART56,임영웅,다시 사랑한다면 (김필 Ver.),트로트,"22,518",#트로트 #성인음악탑백 #성인가요
33515709,20210706,33515709,10614444,첫번째 수학여행 'Summer : re',폴킴,파도,댄스,"8,769",#댄스 #스트레스 #운동 #댄스탑백
33517367,20210706,33517367,10614899,안녕 (Hello) - Special Album,조이 (JOY),Je T′aime,발라드,"36,324",#발라드 #발라드탑백 #달달 #사랑
33518177,20210706,33518177,10615043,Qué Más Pues?,"J. Balvin , Maria Becerra",Qué Más Pues?,월드뮤직,115,#유튜브 #라틴 #트렌디 #Pop
33521582,20210706,33521582,10615867,Fever,Kings Of Convenience,Fever,포크/블루스/컨트리,"1,365",#오후 #드라이브 #카페 #감성
